Seq,DOY,DATE,HOUR,AMF_FC_OLD,FCH4_nmol_OLD,AMF_FCH4_OLD,AMF_FC,FCH4_nmol,AMF_FCH4
65122,156.417,6/6/2022,10,,,,,,
65123,156.458,6/6/2022,11,,,,,,
65124,156.5,6/6/2022,12,,,,,,
65125,156.542,6/6/2022,13,,,,,,
65126,156.583,6/6/2022,14,,,,,,
65127,156.625,6/6/2022,15,,,,,,
65128,156.667,6/6/2022,16,,,,,,
65129,156.708,6/6/2022,17,,,,,,
65130,156.75,6/6/2022,18,,,,,,
65131,156.792,6/6/2022,19,,,,,,
65132,156.833,6/6/2022,20,,,,,,
65133,156.875,6/6/2022,21,,,,,,
65134,156.917,6/6/2022,22,,,,,,
65135,156.958,6/6/2022,23,,,,,,
65136,157,6/6/2022,24,,,,,,
65137,157.042,6/7/2022,1,,,,,,
65138,157.083,6/7/2022,2,,,,,,
65139,157.125,6/7/2022,3,,,,,,
65140,157.167,6/7/2022,4,,,,,,
65141,157.208,6/7/2022,5,,,,,,
65142,157.25,6/7/2022,6,,,,,,
65143,157.292,6/7/2022,7,,,,,,
65144,157.333,6/7/2022,8,,,,,,
65145,157.375,6/7/2022,9,,,,,,
65146,157.417,6/7/2022,10,,,,,,
65147,157.458,6/7/2022,11,,,,,,
65148,157.5,6/7/2022,12,,,,,,
65149,157.542,6/7/2022,13,,,,,,
65150,157.583,6/7/2022,14,,,,,,
65151,157.625,6/7/2022,15,,,,,,
65152,157.667,6/7/2022,16,,,,,,
65153,157.708,6/7/2022,17,,,,,,
65154,157.75,6/7/2022,18,,,,,,
65155,157.792,6/7/2022,19,,,,,,
65156,157.833,6/7/2022,20,,,,,,
65157,157.875,6/7/2022,21,,,,,,
65158,157.917,6/7/2022,22,,,,,,
65159,157.958,6/7/2022,23,,,,,,
65160,158,6/7/2022,24,,,,,,
65161,158.042,6/8/2022,1,,,,,,
65162,158.083,6/8/2022,2,,,,,,
65163,158.125,6/8/2022,3,,,,,,
65164,158.167,6/8/2022,4,,,,,,
65165,158.208,6/8/2022,5,,,,,,
65166,158.25,6/8/2022,6,,,,,,
65167,158.292,6/8/2022,7,,,,,,
65168,158.333,6/8/2022,8,,,,,,
65169,158.375,6/8/2022,9,,,,,,
65170,158.417,6/8/2022,10,,,,,,
65171,158.458,6/8/2022,11,,,,,,
65172,158.5,6/8/2022,12,,,,,,
65173,158.542,6/8/2022,13,,,,,,
65174,158.583,6/8/2022,14,,,,,,
65175,158.625,6/8/2022,15,,,,,,
65176,158.667,6/8/2022,16,,,,,,
65177,158.708,6/8/2022,17,,,,,,
65178,158.75,6/8/2022,18,,,,,,
65179,158.792,6/8/2022,19,,,,,,
65180,158.833,6/8/2022,20,,,,,,
65181,158.875,6/8/2022,21,,,,,,
65182,158.917,6/8/2022,22,,,,,,
65183,158.958,6/8/2022,23,,,,,,
65184,159,6/8/2022,24,,,,,,
65185,159.042,6/9/2022,1,,,,,,
65186,159.083,6/9/2022,2,,,,,,
65187,159.125,6/9/2022,3,,,,,,
65188,159.167,6/9/2022,4,,,,,,
65189,159.208,6/9/2022,5,,,,,,
65190,159.25,6/9/2022,6,,,,,,
65191,159.292,6/9/2022,7,,,,,,
65192,159.333,6/9/2022,8,,,,,,
65193,159.375,6/9/2022,9,,,,,,
65194,159.417,6/9/2022,10,,,,,,
65195,159.458,6/9/2022,11,,,,,,
65196,159.5,6/9/2022,12,,,,,,
65197,159.542,6/9/2022,13,,,,,,
65198,159.583,6/9/2022,14,,,,,,
65199,159.625,6/9/2022,15,,,,,,
65200,159.667,6/9/2022,16,,,,,,
65201,159.708,6/9/2022,17,,,,,,
65202,159.75,6/9/2022,18,,,,,,
65203,159.792,6/9/2022,19,,,,,,
65204,159.833,6/9/2022,20,,,,,,
65205,159.875,6/9/2022,21,,,,,,
65206,159.917,6/9/2022,22,,,,,,
65207,159.958,6/9/2022,23,,,,,,
65208,160,6/9/2022,24,,,,,,
65209,160.042,6/10/2022,1,,,,,,
65210,160.083,6/10/2022,2,,,,,,
65211,160.125,6/10/2022,3,,,,,,
65212,160.167,6/10/2022,4,,,,,,
65213,160.208,6/10/2022,5,,,,,,
65214,160.25,6/10/2022,6,,,,,,
65215,160.292,6/10/2022,7,,,,,,
65216,160.333,6/10/2022,8,,,,,,
65217,160.375,6/10/2022,9,,,,,,
65218,160.417,6/10/2022,10,,,,,,
65219,160.458,6/10/2022,11,,,,,,
65220,160.5,6/10/2022,12,,,,,,
65221,160.542,6/10/2022,13,,,,,,
65222,160.583,6/10/2022,14,,,,,,
65223,160.625,6/10/2022,15,,,,,,
65224,160.667,6/10/2022,16,,,,,,
65225,160.708,6/10/2022,17,,,,,,
65226,160.75,6/10/2022,18,,,,,,
65227,160.792,6/10/2022,19,,,,,,
65228,160.833,6/10/2022,20,,,,,,
65229,160.875,6/10/2022,21,,,,,,
65230,160.917,6/10/2022,22,,,,,,
65231,160.958,6/10/2022,23,,,,,,
65232,161,6/10/2022,24,,,,,,
65233,161.042,6/11/2022,1,,,,,,
65234,161.083,6/11/2022,2,,,,,,
65235,161.125,6/11/2022,3,,,,,,
65236,161.167,6/11/2022,4,,,,,,
65237,161.208,6/11/2022,5,,,,,,
65238,161.25,6/11/2022,6,,,,,,
65239,161.292,6/11/2022,7,,,,,,
65240,161.333,6/11/2022,8,,,,,,
65241,161.375,6/11/2022,9,,,,,,
65242,161.417,6/11/2022,10,,,,,,
65243,161.458,6/11/2022,11,,,,,,
65244,161.5,6/11/2022,12,,,,,,
65245,161.542,6/11/2022,13,,,,,,
65246,161.583,6/11/2022,14,,,,,,
65247,161.625,6/11/2022,15,,,,,,
65248,161.667,6/11/2022,16,,,,,,
65249,161.708,6/11/2022,17,,,,,,
65250,161.75,6/11/2022,18,,,,,,
65251,161.792,6/11/2022,19,,,,,,
65252,161.833,6/11/2022,20,,,,,,
65253,161.875,6/11/2022,21,,,,,,
65254,161.917,6/11/2022,22,,,,,,
65255,161.958,6/11/2022,23,,,,,,
65256,162,6/11/2022,24,,,,,,
65257,162.042,6/12/2022,1,,,,,,
65258,162.083,6/12/2022,2,,,,,,
65259,162.125,6/12/2022,3,,,,,,
65260,162.167,6/12/2022,4,,,,,,
65261,162.208,6/12/2022,5,,,,,,
65262,162.25,6/12/2022,6,,,,,,
65263,162.292,6/12/2022,7,,,,,,
65264,162.333,6/12/2022,8,,,,,,
65265,162.375,6/12/2022,9,,,,,,
65266,162.417,6/12/2022,10,,,,,,
65267,162.458,6/12/2022,11,,,,,,
65268,162.5,6/12/2022,12,,,,,,
65269,162.542,6/12/2022,13,,,,,,
65270,162.583,6/12/2022,14,,,,,,
65271,162.625,6/12/2022,15,,,,,,
65272,162.667,6/12/2022,16,,,,,,
65273,162.708,6/12/2022,17,,,,,,
65274,162.75,6/12/2022,18,,,,,,
65275,162.792,6/12/2022,19,,,,,,
65276,162.833,6/12/2022,20,,,,,,
65277,162.875,6/12/2022,21,,,,,,
65278,162.917,6/12/2022,22,,,,,,
65279,162.958,6/12/2022,23,,,,,,
65280,163,6/12/2022,24,,,,,,
65281,163.042,6/13/2022,1,,,,,,
65282,163.083,6/13/2022,2,,,,,,
65283,163.125,6/13/2022,3,,,,,,
65284,163.167,6/13/2022,4,,,,,,
65285,163.208,6/13/2022,5,,,,,,
65286,163.25,6/13/2022,6,,,,,,
65287,163.292,6/13/2022,7,,,,,,
65288,163.333,6/13/2022,8,,,,,,
65289,163.375,6/13/2022,9,,,,,,
65290,163.417,6/13/2022,10,,,,,,
65291,163.458,6/13/2022,11,,,,,,
65292,163.5,6/13/2022,12,,,,,,
65293,163.542,6/13/2022,13,,,,,,
65294,163.583,6/13/2022,14,,,,,,
65295,163.625,6/13/2022,15,,,,,,
65296,163.667,6/13/2022,16,,,,,,
65297,163.708,6/13/2022,17,,,,,,
65298,163.75,6/13/2022,18,,,,,,
65299,163.792,6/13/2022,19,,,,,,
65300,163.833,6/13/2022,20,,,,,,
65301,163.875,6/13/2022,21,,,,,,
65302,163.917,6/13/2022,22,,,,,,
65303,163.958,6/13/2022,23,,,,,,
65304,164,6/13/2022,24,,,,,,
65305,164.042,6/14/2022,1,,,,,,
65306,164.083,6/14/2022,2,,,,,,
65307,164.125,6/14/2022,3,,,,,,
65308,164.167,6/14/2022,4,,,,,,
65309,164.208,6/14/2022,5,,,,,,
65310,164.25,6/14/2022,6,,,,,,
65311,164.292,6/14/2022,7,,,,,,
65312,164.333,6/14/2022,8,,,,,,
65313,164.375,6/14/2022,9,,,,,,
65314,164.417,6/14/2022,10,,,,,,
65315,164.458,6/14/2022,11,,,,,,
65316,164.5,6/14/2022,12,,,,,,
65317,164.542,6/14/2022,13,,,,,,
65318,164.583,6/14/2022,14,,,,,,
65319,164.625,6/14/2022,15,,,,,,
65320,164.667,6/14/2022,16,,,,,,
65321,164.708,6/14/2022,17,,,,,,
65322,164.75,6/14/2022,18,,,,,,
65323,164.792,6/14/2022,19,,,,,,
65324,164.833,6/14/2022,20,,,,,,
65325,164.875,6/14/2022,21,,,,,,
65326,164.917,6/14/2022,22,,,,,,
65327,164.958,6/14/2022,23,,,,,,
65328,165,6/14/2022,24,,,,,,
65329,165.042,6/15/2022,1,,,,,,
65330,165.083,6/15/2022,2,,,,,,
65331,165.125,6/15/2022,3,,,,,,
65332,165.167,6/15/2022,4,,,,,,
65333,165.208,6/15/2022,5,,,,,,
65334,165.25,6/15/2022,6,,,,,,
65335,165.292,6/15/2022,7,,,,,,
65336,165.333,6/15/2022,8,,,,,,
65337,165.375,6/15/2022,9,,,,,,
65338,165.417,6/15/2022,10,,,,,,
65339,165.458,6/15/2022,11,,,,,,
65340,165.5,6/15/2022,12,,,,,,
65341,165.542,6/15/2022,13,,,,,,
65342,165.583,6/15/2022,14,,,,,,
65343,165.625,6/15/2022,15,,,,,,
65344,165.667,6/15/2022,16,,,,,,
65345,165.708,6/15/2022,17,,,,,,
65346,165.75,6/15/2022,18,,,,,,
65347,165.792,6/15/2022,19,,,,,,
65348,165.833,6/15/2022,20,,,,,,
65349,165.875,6/15/2022,21,,,,,,
65350,165.917,6/15/2022,22,,,,,,
65351,165.958,6/15/2022,23,,,,,,
65352,166,6/15/2022,24,,,,,,
65353,166.042,6/16/2022,1,,,,,,
65354,166.083,6/16/2022,2,,,,,,
65355,166.125,6/16/2022,3,,,,,,
65356,166.167,6/16/2022,4,,,,,,
65357,166.208,6/16/2022,5,,,,,,
65358,166.25,6/16/2022,6,,,,,,
65359,166.292,6/16/2022,7,,,,,,
65360,166.333,6/16/2022,8,,,,,,
65361,166.375,6/16/2022,9,,,,,,
65362,166.417,6/16/2022,10,,,,,,
65363,166.458,6/16/2022,11,,,,,,
65364,166.5,6/16/2022,12,,,,,,
65365,166.542,6/16/2022,13,,,,,,
65366,166.583,6/16/2022,14,,,,,,
65367,166.625,6/16/2022,15,,,,,,
65368,166.667,6/16/2022,16,,,,,,
65369,166.708,6/16/2022,17,,,,,,
65370,166.75,6/16/2022,18,,,,,,
65371,166.792,6/16/2022,19,,,,,,
65372,166.833,6/16/2022,20,,,,,,
65373,166.875,6/16/2022,21,,,,,,
65374,166.917,6/16/2022,22,,,,,,
65375,166.958,6/16/2022,23,,,,,,
65376,167,6/16/2022,24,,,,,,
65377,167.042,6/17/2022,1,,,,,,
65378,167.083,6/17/2022,2,,,,,,
65379,167.125,6/17/2022,3,,,,,,
65380,167.167,6/17/2022,4,,,,,,
65381,167.208,6/17/2022,5,,,,,,
65382,167.25,6/17/2022,6,,,,,,
65383,167.292,6/17/2022,7,,,,,,
65384,167.333,6/17/2022,8,,,,,,
65385,167.375,6/17/2022,9,,,,,,
65386,167.417,6/17/2022,10,,,,,,
65387,167.458,6/17/2022,11,,,,,,
65388,167.5,6/17/2022,12,,,,,,
65389,167.542,6/17/2022,13,,,,,,
65390,167.583,6/17/2022,14,,,,,,
65391,167.625,6/17/2022,15,,,,,,
65392,167.667,6/17/2022,16,,,,,,
65393,167.708,6/17/2022,17,,,,,,
65394,167.75,6/17/2022,18,,,,,,
65395,167.792,6/17/2022,19,,,,,,
65396,167.833,6/17/2022,20,,,,,,
65397,167.875,6/17/2022,21,,,,,,
65398,167.917,6/17/2022,22,,,,,,
65399,167.958,6/17/2022,23,,,,,,
65400,168,6/17/2022,24,,,,,,
65401,168.042,6/18/2022,1,,,,,,
65402,168.083,6/18/2022,2,,,,,,
65403,168.125,6/18/2022,3,,,,,,
65404,168.167,6/18/2022,4,,,,,,
65405,168.208,6/18/2022,5,,,,,,
65406,168.25,6/18/2022,6,,,,,,
65407,168.292,6/18/2022,7,,,,,,
65408,168.333,6/18/2022,8,,,,,,
65409,168.375,6/18/2022,9,,,,,,
65410,168.417,6/18/2022,10,,,,,,
65411,168.458,6/18/2022,11,,,,,,
65412,168.5,6/18/2022,12,,,,,,
65413,168.542,6/18/2022,13,,,,,,
65414,168.583,6/18/2022,14,,,,,,
65415,168.625,6/18/2022,15,,,,,,
65416,168.667,6/18/2022,16,,,,,,
65417,168.708,6/18/2022,17,,,,,,
65418,168.75,6/18/2022,18,,,,,,
65419,168.792,6/18/2022,19,,,,,,
65420,168.833,6/18/2022,20,,,,,,
65421,168.875,6/18/2022,21,,,,,,
65422,168.917,6/18/2022,22,,,,,,
65423,168.958,6/18/2022,23,,,,,,
65424,169,6/18/2022,24,,,,,,
65425,169.042,6/19/2022,1,,,,,,
65426,169.083,6/19/2022,2,,,,,,
65427,169.125,6/19/2022,3,,,,,,
65428,169.167,6/19/2022,4,,,,,,
65429,169.208,6/19/2022,5,,,,,,
65430,169.25,6/19/2022,6,,,,,,
65431,169.292,6/19/2022,7,,,,,,
65432,169.333,6/19/2022,8,,,,,,
65433,169.375,6/19/2022,9,,,,,,
65434,169.417,6/19/2022,10,,,,,,
65435,169.458,6/19/2022,11,,,,,,
65436,169.5,6/19/2022,12,,,,,,
65437,169.542,6/19/2022,13,,,,,,
65438,169.583,6/19/2022,14,,,,,,
65439,169.625,6/19/2022,15,,,,,,
65440,169.667,6/19/2022,16,,,,,,
65441,169.708,6/19/2022,17,,,,,,
65442,169.75,6/19/2022,18,,,,,,
65443,169.792,6/19/2022,19,,,,,,
65444,169.833,6/19/2022,20,,,,,,
65445,169.875,6/19/2022,21,,,,,,
65446,169.917,6/19/2022,22,,,,,,
65447,169.958,6/19/2022,23,,,,,,
65448,170,6/19/2022,24,,,,,,
65449,170.042,6/20/2022,1,,,,,,
65450,170.083,6/20/2022,2,,,,,,
65451,170.125,6/20/2022,3,,,,,,
65452,170.167,6/20/2022,4,,,,,,
65453,170.208,6/20/2022,5,,,,,,
65454,170.25,6/20/2022,6,,,,,,
65455,170.292,6/20/2022,7,,,,,,
65456,170.333,6/20/2022,8,,,,,,
65457,170.375,6/20/2022,9,,,,,,
65458,170.417,6/20/2022,10,,,,,,
65459,170.458,6/20/2022,11,,,,,,
65460,170.5,6/20/2022,12,,,,,,
65461,170.542,6/20/2022,13,,,,,,
65462,170.583,6/20/2022,14,,,,,,
65463,170.625,6/20/2022,15,,,,,,
65464,170.667,6/20/2022,16,,,,,,
65465,170.708,6/20/2022,17,,,,,,
65466,170.75,6/20/2022,18,,,,,,
65467,170.792,6/20/2022,19,,,,,,
65468,170.833,6/20/2022,20,,,,,,
65469,170.875,6/20/2022,21,,,,,,
65470,170.917,6/20/2022,22,,,,,,
65471,170.958,6/20/2022,23,,,,,,
65472,171,6/20/2022,24,,,,,,
65473,171.042,6/21/2022,1,,,,,,
65474,171.083,6/21/2022,2,,,,,,
65475,171.125,6/21/2022,3,,,,,,
65476,171.167,6/21/2022,4,,,,,,
65477,171.208,6/21/2022,5,,,,,,
65478,171.25,6/21/2022,6,,,,,,
65479,171.292,6/21/2022,7,,,,,,
65480,171.333,6/21/2022,8,,,,,,
65481,171.375,6/21/2022,9,,,,,,
65482,171.417,6/21/2022,10,,,,,,
65483,171.458,6/21/2022,11,,,,,,
65484,171.5,6/21/2022,12,,,,,,
65485,171.542,6/21/2022,13,,,,,,
65486,171.583,6/21/2022,14,,,,,,
65487,171.625,6/21/2022,15,,,,,,
65488,171.667,6/21/2022,16,,,,,,
65489,171.708,6/21/2022,17,,,,,,
65490,171.75,6/21/2022,18,,,,,,
65491,171.792,6/21/2022,19,,,,,,
65492,171.833,6/21/2022,20,,,,,,
65493,171.875,6/21/2022,21,,,,,,
65494,171.917,6/21/2022,22,,,,,,
65495,171.958,6/21/2022,23,,,,,,
65496,172,6/21/2022,24,,,,,,
65497,172.042,6/22/2022,1,,,,,,
65498,172.083,6/22/2022,2,,,,,,
65499,172.125,6/22/2022,3,,,,,,
65500,172.167,6/22/2022,4,,,,,,
65501,172.208,6/22/2022,5,,,,,,
65502,172.25,6/22/2022,6,,,,,,
65503,172.292,6/22/2022,7,,,,,,
65504,172.333,6/22/2022,8,,,,,,
65505,172.375,6/22/2022,9,,,,,,
65506,172.417,6/22/2022,10,,,,,,
65507,172.458,6/22/2022,11,,,,,,
65508,172.5,6/22/2022,12,,,,,,
65509,172.542,6/22/2022,13,,,,,,
65510,172.583,6/22/2022,14,,,,,,
65511,172.625,6/22/2022,15,,,,,,
65512,172.667,6/22/2022,16,,,,,,
65513,172.708,6/22/2022,17,,,,,,
65514,172.75,6/22/2022,18,,,,,,
65515,172.792,6/22/2022,19,,,,,,
65516,172.833,6/22/2022,20,,,,,,
65517,172.875,6/22/2022,21,,,,,,
65518,172.917,6/22/2022,22,,,,,,
65519,172.958,6/22/2022,23,,,,,,
65520,173,6/22/2022,24,,,,,,
65521,173.042,6/23/2022,1,,,,,,
65522,173.083,6/23/2022,2,,,,,,
65523,173.125,6/23/2022,3,,,,,,
65524,173.167,6/23/2022,4,,,,,,
65525,173.208,6/23/2022,5,,,,,,
65526,173.25,6/23/2022,6,,,,,,
65527,173.292,6/23/2022,7,,,,,,
65528,173.333,6/23/2022,8,,,,,,
65529,173.375,6/23/2022,9,,,,,,
65530,173.417,6/23/2022,10,,,,,,
65531,173.458,6/23/2022,11,,,,,,
65532,173.5,6/23/2022,12,,,,,,
65533,173.542,6/23/2022,13,,,,,,
65534,173.583,6/23/2022,14,,,,,,
65535,173.625,6/23/2022,15,,,,,,
65536,173.667,6/23/2022,16,,,,,,
65537,173.708,6/23/2022,17,,,,,,
65538,173.75,6/23/2022,18,,,,,,
65539,173.792,6/23/2022,19,,,,,,
65540,173.833,6/23/2022,20,,,,,,
65541,173.875,6/23/2022,21,,,,,,
65542,173.917,6/23/2022,22,,,,,,
65543,173.958,6/23/2022,23,,,,,,
65544,174,6/23/2022,24,,,,,,
65545,174.042,6/24/2022,1,,,,,,
65546,174.083,6/24/2022,2,,,,,,
65547,174.125,6/24/2022,3,,,,,,
65548,174.167,6/24/2022,4,,,,,,
65549,174.208,6/24/2022,5,,,,,,
65550,174.25,6/24/2022,6,,,,,,
65551,174.292,6/24/2022,7,,,,,,
65552,174.333,6/24/2022,8,,,,,,
65553,174.375,6/24/2022,9,,,,,,
65554,174.417,6/24/2022,10,,,,,,
65555,174.458,6/24/2022,11,,,,,,
65556,174.5,6/24/2022,12,,,,,,
65557,174.542,6/24/2022,13,,,,,,
65558,174.583,6/24/2022,14,,,,,,
65559,174.625,6/24/2022,15,,,,,,
65560,174.667,6/24/2022,16,,,,,,
65561,174.708,6/24/2022,17,,,,,,
65562,174.75,6/24/2022,18,,,,,,
65563,174.792,6/24/2022,19,,,,,,
65564,174.833,6/24/2022,20,,,,,,
65565,174.875,6/24/2022,21,,,,,,
65566,174.917,6/24/2022,22,,,,,,
65567,174.958,6/24/2022,23,,,,,,
65568,175,6/24/2022,24,,,,,,
65569,175.042,6/25/2022,1,,,,,,
65570,175.083,6/25/2022,2,,,,,,
65571,175.125,6/25/2022,3,,,,,,
65572,175.167,6/25/2022,4,,,,,,
65573,175.208,6/25/2022,5,,,,,,
65574,175.25,6/25/2022,6,,,,,,
65575,175.292,6/25/2022,7,,,,,,
65576,175.333,6/25/2022,8,,,,,,
65577,175.375,6/25/2022,9,,,,,,
65578,175.417,6/25/2022,10,,,,,,
65579,175.458,6/25/2022,11,,,,,,
65580,175.5,6/25/2022,12,,,,,,
65581,175.542,6/25/2022,13,,,,,,
65582,175.583,6/25/2022,14,,,,,,
65583,175.625,6/25/2022,15,,,,,,
65584,175.667,6/25/2022,16,,,,,,
65585,175.708,6/25/2022,17,,,,,,
65586,175.75,6/25/2022,18,,,,,,
65587,175.792,6/25/2022,19,,,,,,
65588,175.833,6/25/2022,20,,,,,,
65589,175.875,6/25/2022,21,,,,,,
65590,175.917,6/25/2022,22,,,,,,
65591,175.958,6/25/2022,23,,,,,,
65592,176,6/25/2022,24,,,,,,
65593,176.042,6/26/2022,1,,,,,,
65594,176.083,6/26/2022,2,,,,,,
65595,176.125,6/26/2022,3,,,,,,
65596,176.167,6/26/2022,4,,,,,,
65597,176.208,6/26/2022,5,,,,,,
65598,176.25,6/26/2022,6,,,,,,
65599,176.292,6/26/2022,7,,,,,,
65600,176.333,6/26/2022,8,,,,,,
65601,176.375,6/26/2022,9,,,,,,
65602,176.417,6/26/2022,10,,,,,,
65603,176.458,6/26/2022,11,,,,,,
65604,176.5,6/26/2022,12,,,,,,
65605,176.542,6/26/2022,13,,,,,,
65606,176.583,6/26/2022,14,,,,,,
65607,176.625,6/26/2022,15,,,,,,
65608,176.667,6/26/2022,16,,,,,,
65609,176.708,6/26/2022,17,,,,,,
65610,176.75,6/26/2022,18,,,,,,
65611,176.792,6/26/2022,19,,,,,,
65612,176.833,6/26/2022,20,,,,,,
65613,176.875,6/26/2022,21,,,,,,
65614,176.917,6/26/2022,22,,,,,,
65615,176.958,6/26/2022,23,,,,,,
65616,177,6/26/2022,24,,,,,,
65617,177.042,6/27/2022,1,,,,,,
65618,177.083,6/27/2022,2,,,,,,
65619,177.125,6/27/2022,3,,,,,,
65620,177.167,6/27/2022,4,,,,,,
65621,177.208,6/27/2022,5,,,,,,
65622,177.25,6/27/2022,6,,,,,,
65623,177.292,6/27/2022,7,,,,,,
65624,177.333,6/27/2022,8,,,,,,
65625,177.375,6/27/2022,9,,,,,,
65626,177.417,6/27/2022,10,,,,,,
65627,177.458,6/27/2022,11,,,,,,
65628,177.5,6/27/2022,12,,,,,,
65629,177.542,6/27/2022,13,,,,,,
65630,177.583,6/27/2022,14,,,,,,
65631,177.625,6/27/2022,15,,,,,,
65632,177.667,6/27/2022,16,,,,,,
65633,177.708,6/27/2022,17,,,,,,
65634,177.75,6/27/2022,18,,,,,,
65635,177.792,6/27/2022,19,,,,,,
65636,177.833,6/27/2022,20,,,,,,
65637,177.875,6/27/2022,21,,,,,,
65638,177.917,6/27/2022,22,,,,,,
65639,177.958,6/27/2022,23,,,,,,
65640,178,6/27/2022,24,,,,,,
65641,178.042,6/28/2022,1,,,,,,
65642,178.083,6/28/2022,2,,,,,,
65643,178.125,6/28/2022,3,,,,,,
65644,178.167,6/28/2022,4,,,,,,
65645,178.208,6/28/2022,5,,,,,,
65646,178.25,6/28/2022,6,,,,,,
65647,178.292,6/28/2022,7,,,,,,
65648,178.333,6/28/2022,8,,,,,,
65649,178.375,6/28/2022,9,,,,,,
65650,178.417,6/28/2022,10,,,,,,
65651,178.458,6/28/2022,11,,,,,,
65652,178.5,6/28/2022,12,,,,,,
65653,178.542,6/28/2022,13,,,,,,
65654,178.583,6/28/2022,14,,,,,,
65655,178.625,6/28/2022,15,,,,,,
65656,178.667,6/28/2022,16,,,,,,
65657,178.708,6/28/2022,17,,,,,,
65658,178.75,6/28/2022,18,,,,,,
65659,178.792,6/28/2022,19,,,,,,
65660,178.833,6/28/2022,20,,,,,,
65661,178.875,6/28/2022,21,,,,,,
65662,178.917,6/28/2022,22,,,,,,
65663,178.958,6/28/2022,23,,,,,,
65664,179,6/28/2022,24,,,,,,
65665,179.042,6/29/2022,1,,,,,,
65666,179.083,6/29/2022,2,,,,,,
65667,179.125,6/29/2022,3,,,,,,
65668,179.167,6/29/2022,4,,,,,,
65669,179.208,6/29/2022,5,,,,,,
65670,179.25,6/29/2022,6,,,,,,
65671,179.292,6/29/2022,7,,,,,,
65672,179.333,6/29/2022,8,,,,,,
65673,179.375,6/29/2022,9,,,,,,
65674,179.417,6/29/2022,10,,,,,,
65675,179.458,6/29/2022,11,,,,,,
65676,179.5,6/29/2022,12,,,,,,
65677,179.542,6/29/2022,13,,,,,,
65678,179.583,6/29/2022,14,,,,,,
65679,179.625,6/29/2022,15,,,,,,
65680,179.667,6/29/2022,16,,,,,,
65681,179.708,6/29/2022,17,,,,,,
65682,179.75,6/29/2022,18,,,,,,
65683,179.792,6/29/2022,19,,,,,,
65684,179.833,6/29/2022,20,,,,,,
65685,179.875,6/29/2022,21,,,,,,
65686,179.917,6/29/2022,22,,,,,,
65687,179.958,6/29/2022,23,,,,,,
65688,180,6/29/2022,24,,,,,,
65689,180.042,6/30/2022,1,,,,,,
65690,180.083,6/30/2022,2,,,,,,
65691,180.125,6/30/2022,3,,,,,,
65692,180.167,6/30/2022,4,,,,,,
65693,180.208,6/30/2022,5,,,,,,
65694,180.25,6/30/2022,6,,,,,,
65695,180.292,6/30/2022,7,,,,,,
65696,180.333,6/30/2022,8,,,,,,
65697,180.375,6/30/2022,9,,,,,,
65698,180.417,6/30/2022,10,,,,,,
65699,180.458,6/30/2022,11,,,,,,
65700,180.5,6/30/2022,12,,,,,,
65701,180.542,6/30/2022,13,,,,,,
65702,180.583,6/30/2022,14,,,,,,
65703,180.625,6/30/2022,15,,,,,,
65704,180.667,6/30/2022,16,,,,,,
65705,180.708,6/30/2022,17,,,,,,
65706,180.75,6/30/2022,18,,,,,,
65707,180.792,6/30/2022,19,,,,,,
65708,180.833,6/30/2022,20,,,,,,
65709,180.875,6/30/2022,21,,,,,,
65710,180.917,6/30/2022,22,,,,,,
65711,180.958,6/30/2022,23,,,,,,
65712,181,6/30/2022,24,,,,,,
65713,181.042,7/1/2022,1,,,,,,
65714,181.083,7/1/2022,2,,,,,,
65715,181.125,7/1/2022,3,,,,,,
65716,181.167,7/1/2022,4,,,,,,
65717,181.208,7/1/2022,5,,,,,,
65718,181.25,7/1/2022,6,,,,,,
65719,181.292,7/1/2022,7,,,,,,
65720,181.333,7/1/2022,8,,,,,,
65721,181.375,7/1/2022,9,,,,,,
65722,181.417,7/1/2022,10,,,,,,
65723,181.458,7/1/2022,11,,,,,,
65724,181.5,7/1/2022,12,,,,,,
65725,181.542,7/1/2022,13,,,,,,
65726,181.583,7/1/2022,14,,,,,,
65727,181.625,7/1/2022,15,,,,,,
65728,181.667,7/1/2022,16,,,,,,
65729,181.708,7/1/2022,17,,,,,,
65730,181.75,7/1/2022,18,,,,,,
65731,181.792,7/1/2022,19,,,,,,
65732,181.833,7/1/2022,20,,,,,,
65733,181.875,7/1/2022,21,,,,,,
65734,181.917,7/1/2022,22,,,,,,
65735,181.958,7/1/2022,23,,,,,,
65736,182,7/1/2022,24,,,,,,
65737,182.042,7/2/2022,1,,,,,,
65738,182.083,7/2/2022,2,,,,,,
65739,182.125,7/2/2022,3,,,,,,
65740,182.167,7/2/2022,4,,,,,,
65741,182.208,7/2/2022,5,,,,,,
65742,182.25,7/2/2022,6,,,,,,
65743,182.292,7/2/2022,7,,,,,,
65744,182.333,7/2/2022,8,,,,,,
65745,182.375,7/2/2022,9,,,,,,
65746,182.417,7/2/2022,10,,,,,,
65747,182.458,7/2/2022,11,,,,,,
65748,182.5,7/2/2022,12,,,,,,
65749,182.542,7/2/2022,13,,,,,,
65750,182.583,7/2/2022,14,,,,,,
65751,182.625,7/2/2022,15,,,,,,
65752,182.667,7/2/2022,16,,,,,,
65753,182.708,7/2/2022,17,,,,,,
65754,182.75,7/2/2022,18,,,,,,
65755,182.792,7/2/2022,19,,,,,,
65756,182.833,7/2/2022,20,,,,,,
